30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,61,
~30,2,15,40,10,21,0,0,0,30,0,5,6,4,25,20,-30,70,150,0,300,0,18000,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,61,
